date,us,uk,jpn,us_return,uk_return,jpn_return,us_innovation,us_prediction,uk_innovation,uk_prediction,jpn_innovation,jpn_prediction,radius,inclination,azimuth
2001/7/30,1204.52,5446.66,11579.27,-0.0010786860991002832,0.00802971384597131,-0.018720375934099878,-0.11740820325634575,-5.81315174287569e-4,0.6224920117941024,0.004719909800275651,-1.2858707462045655,-0.010005088631103937,1.4334380233843524,-1.1130564937785645,1.7572163393109452
2001/7/31,1211.23,5529.05,11860.77,0.005555224883508046,0.015013433768739511,0.024019885142670675,0.4655104421666805,0.0036472270612207085,1.2454537202114946,0.009264864165172339,1.4645326780771326,0.012487052899754356,1.9780573566281259,0.8336494682592318,1.213106417477048
2001/8/1,1215.93,5546.93,11959.33,0.0038728438789164764,0.0032286110180139893,0.008275411309642081,0.3275031109334683,0.002646109952492921,0.274890625502363,0.002183907319666885,0.4846459493799953,0.004473773541719194,0.6463008896099532,0.847875618944299,0.6982801982781447
2001/8/2,1220.75,5584.54,12399.2,0.003956207862104635,0.006757444095973442,0.036120227514290455,0.3445726540263466,0.0027699338934078386,0.6215446721809016,0.004712998275454976,2.3124318463242846,0.019420969549124662,2.4191711674277956,1.2726332704365189,1.0645956881417122
2001/8/3,1214.35,5547.56,12241.97,-0.005256469743539215,-0.006643874206654049,-0.012761742554799251,-0.5314389823258061,-0.0035847302303029516,-0.6806477604844443,-0.004787433453829408,-0.8351193016083635,-0.006318951100299937,1.2013047130960648,-0.7686659805003142,-2.2337099687333137
2001/8/6,1200.48,5526.43,12243.9,-0.011487477400811763,-0.003816154004665875,1.576419383094995e-4,-1.1115843734420958,-0.007793155039378025,-0.3838803794593618,-0.002622301655961027,-0.021654788383491993,3.333671742684309e-4,1.1762027439495515,-0.018411801892820105,-2.809070611298046
2001/8/7,1204.4,5536.8,12319.46,0.0032600408101602064,0.0018746791013194775,0.006152272191714492,0.2671168676656964,0.002208062924650561,0.16245283646455955,0.0013635926628239566,0.36639783266858067,0.003506768718590315,0.48165310842051806,0.8644046405887266,0.5464062205647265
2001/8/8,1183.53,5476.49,12163.67,-0.017480019432350342,-0.010952331749268279,-0.012726485762619498,-1.6286013473568537,-0.011543640853889382,-1.1134980800456509,-0.007945388305074496,-0.8978388853141976,-0.006831856858420333,2.1675642982066647,-0.42708079417945194,-2.5418804931565258
2001/8/9,1183.43,5402.93,11754.56,-8.449656948946516e-5,-0.01352298578356175,-0.03421238980230574,-0.029708451627925257,5.486640390717275e-5,-1.2574124054824793,-0.008995346966622008,-2.2799414300081695,-0.018134360982350745,2.6038627985796525,-1.0666758976828834,-1.5944185889971907
2001/8/10,1190.16,5427.2,11735.06,0.005670750243249055,0.004481948162705671,-0.001660308210989642,0.4604511539778609,0.0036105265474251575,0.3569587629210985,0.0027826534935333396,-0.12033799189853589,-4.7364046707732376e-4,0.5949084433086127,-0.20368534000889457,0.6594581071970403
2001/8/13,1191.29,5431.08,11477.56,9.490017298761965e-4,7.14662021082567e-4,-0.0221871174531828,0.059724449411451386,7.036203977249485e-4,0.04677779406216286,5.196599109827611e-4,-1.320822883024358,-0.01029091884830635,1.3229997204064707,-1.5134233107003365,0.6644294224306989
2001/8/14,1186.73,5507.77,11917.95,-0.0038351280385507487,0.014021813354349258,0.03765184223436797,-0.3691606736075409,-0.0024075493531600413,1.2597211268661472,0.009368955173134215,2.0117719442528172,0.016962244763391986,2.402166371443504,0.9926596677713694,1.8558644008949794
2001/8/15,1178.02,5461.58,11755.4,-0.007366562544212309,-0.00842169736616516,-0.013732957494947668,-0.6830074997256527,-0.004684221355575688,-0.8393382109489215,-0.0059451945902854976,-0.7587839682166132,-0.005694698997028614,1.321643290552702,-0.6115309223539374,-2.2538625171669406
2001/8/16,1181.66,5389.77,11515.02,0.0030851665371600823,-0.013235412788312336,-0.020660439350152465,0.24507985915775934,0.0020482045602771884,-1.2390955228440426,-0.008861712114633503,-1.1119093776162765,-0.00858247415620687,1.6827846909595876,-0.7218249510704576,-1.3755273229870937
2001/8/17,1161.97,5342.13,11445.54,-0.016803389010621714,-0.00887826254979389,-0.006052135668990123,-1.5260105316255264,-0.010799438209658731,-0.7576159237121561,-0.005348971642602783,-0.3281694343765813,-0.0021732363072764593,1.7350461688823413,-0.19028790893558098,-2.6807743575857157
2001/8/20,1171.41,5357.45,11257.94,0.008091310890184398,0.002863665764339904,-0.016526476982911712,0.6424134096099541,0.004930496476762857,0.21508054282136216,0.0017475496869699583,-0.8776814067388261,-0.0066670138186612085,1.1087286775771894,-0.9134404586238454,0.32307071954115113
2001/8/21,1157.26,5430.31,11280.38,-0.01215300936357915,0.013508106944776641,0.001991275961552093,-1.0583713702409299,-0.007407143314961363,1.1196491642265205,0.008347029315739345,0.07437170008362454,0.0011186488352225093,1.542496469387252,0.048233851468048906,2.3280672836772482
2001/8/22,1165.31,5408.67,11396.43,0.006932003974315531,-0.003993000956259985,0.010235215015791074,0.5386842957329965,0.004178036519400792,-0.37501683132946473,-0.0025576356881862362,0.5183183628031319,0.0047491384869895615,0.8363446176479321,0.6684146430694973,-0.6081520986560899
2001/8/23,1162.09,5396.53,11126.92,-0.002767037943192954,-0.002247067172883288,-0.023932751030525123,-0.2541112872137084,-0.0015729711605503612,-0.21773624352333837,-0.0014101605153076751,-1.3576392109940314,-0.010591993974969505,1.3982724502977089,-1.329129427075845,-2.433132989527072
2001/8/24,1184.93,5471.88,11166.31,0.019463593014102953,0.013866095828700081,0.003533811923286351,1.610486197851092,0.011952980153113983,1.248933129364719,0.009290248961066748,0.15586650366861796,0.0017850938520083208,2.0439652937512163,0.07633102407155345,0.6596227905918781
2001/8/27,1179.21,5471.88,11275.01,-0.004838978369711509,0,0.009687562952007388,-0.4554414566335975,-0.003033437610471898,-0.017451648195315726,5.1059867033644046e-5,0.5002756838485953,0.004601589772841469,0.6767623218645124,0.8319102018511989,-3.1032932977062915
2001/8/28,1161.51,5434.65,11189.4,-0.015123839994749332,-0.006827129179759316,-0.007621870722990241,-1.3568932711274635,-0.00957264698521514,-0.7115815783751072,-0.005013117936110442,-0.4621141590296728,-0.0032686042367997374,1.600330337114653,-0.29293322042250475,-2.658600665559105
2001/8/29,1148.6,5417.64,10979.76,-0.011177073299813621,-0.0031348248028662856,-0.01891332366431907,-0.9381822177259143,-0.006535280814679066,-0.32295180591823375,-0.002177783826821614,-1.1194102026761719,-0.008643814109959087,1.495848570029223,-0.8455628908472882,-2.81006608710189
2001/8/30,1129.03,5332.67,10938.45,-0.017184952445791664,-0.015808245436140393,-0.0037694728642726875,-1.3694511756654741,-0.009663743110112505,-1.5632504123812894,-0.011226655513558764,-0.2342723068481468,-0.0014053680509088827,2.0914186305227784,-0.11225156726310351,-2.29020827568331
2001/8/31,1133.58,5344.97,10713.51,0.004021909328877177,0.0023038809026271257,-0.020778543194736147,0.2736488583773394,0.0022554465498322287,0.1813146881007215,0.0015012034561768769,-1.2097518699512502,-0.009382606662551782,1.253498424675049,-1.3058266067185673,0.5851691195842855
2001/9/3,1133.58,5312.12,10409.68,0,-0.0061649294586668246,-0.02876941937897752,-0.02028410071354571,1.2323145998594125e-4,-0.5664757722774086,-0.003954466564951503,-1.5665735793362,-0.01230060927915523,1.6659708955420789,-1.2236185452622768,-1.6065885690810913
2001/9/4,1132.94,5379.62,10772.59,-5.647424395192946e-4,0.012626737428457636,0.03426880259858063,-0.06389919550510795,-1.9315620728103684e-4,1.086488449336445,0.008105098015875625,1.6431487383099648,0.013947732329896639,1.9709079212224354,0.9857770170290563,1.629541243956633
2001/9/5,1131.74,5316.05,10598.79,-0.0010597524703777248,-0.011887193334014558,-0.016265101420683194,-0.10347726745095484,-4.8025896190564976e-4,-1.1255963890503302,-0.008033654183339112,-0.816164306015382,-0.0061639416788346205,1.3942019044370257,-0.6253720263817147,-1.6624697110340012
2001/9/6,1106.4,5204.33,10650.33,-0.022644770052835925,-0.021239574975692486,0.004851033931962937,-1.8073968056262055,-0.012840638561451725,-1.8324307947228307,-0.013190520285882851,0.20735753922038663,0.002206175228280713,2.582146970934825,0.08039087553378131,-2.3493168033565945
2001/9/7,1085.78,5070.29,10516.79,-0.018812878647293505,-0.02609295622084593,-0.012617849923727845,-1.3580961345101106,-0.009581372660156243,-1.906099023514593,-0.013727983076094984,-0.66277520962215275,-0.004909562326733573,2.4324698510987304,-0.2759592948189681,-2.189862583294001
2001/9/10,1092.54,5033.68,10195.69,0.0062066378685519275,-0.00724668822508711,-0.031007945695521434,0.39335644830940614,0.0031238157535164015,-0.4542117964685206,-0.003135420000806347,-1.585336645111935,-0.012454049144469117,1.6953848913484266,-1.2085115694683852,-0.8570751007376632
2001/9/11,1092.54,4745.98,10292.95,0,-0.0588533830235556,0.009494112890738243,-0.018493855984424813,1.3621804998168607e-4,-3.594759266310625,-0.026047975842297327,0.41077748272930387,0.0038696948847822582,3.618200429184749,0.11377619483588951,-1.5759409530282553
2001/9/12,1092.54,4882.12,9610.1,0,0.028281607829127833,-0.06864456610703837,-0.018876209565490912,1.3344442405784464e-4,1.1961807168547995,0.008905382115711387,-3.3182321562140036,-0.026625254266523513,3.5273033979508273,-1.2247696578462228,1.5865754165896304
2001/9/13,1092.54,4943.61,9613.09,0,0.01251628178996749,3.110826063845207e-4,-0.019263247642855967,1.3063681639296996e-4,0.5689021776964562,0.004328933361266343,-0.007326542362224584,4.505401440786577e-4,0.5692753628258523,-0.012870299878808967,1.6046437816322372
2001/9/14,1092.54,4755.75,10008.89,0,-0.03874142128266381,0.040347986705879454,-0.019654951898615783,1.2779535986672227e-4,-1.9135315772587491,-0.013782208909120339,1.5658739075182873,0.013315797241540115,2.472640392080313,0.6857841542078595,-1.581067524273207
2001/9/17,1038.77,4898.85,9504.41,-0.050467939676552456,0.029646071427998466,-0.051717796647150586,-3.7628209861159085,-0.027025454573871982,1.227724288960532,0.009135515194180354,-2.0661947585403513,-0.016386391813915168,4.464895237682242,-0.48111111447251753,2.8262056220900287
2001/9/18,1032.74,4848.7,9679.88,-0.005821856550759846,-0.010289855911306656,0.01829360309699369,-0.35680223218268214,-0.0023179001509250593,-0.4729819382604271,-0.003272361704789374,0.6123814457720911,0.005518363887266699,0.8520743992968288,0.801923397048693,-2.2170868210067396
2001/9/19,1016.1,4721.69,9939.6,-0.01624369485265889,-0.026543841422791932,0.026477273892650664,-0.9656341429272381,-0.006734419452757063,-1.2048806716593732,-0.008612090131235667,0.9359367779811685,0.008164322025939042,1.805592529698474,0.544925485723619,-2.246411960869965
2001/9/20,984.54,4556.9,9785.16,-0.03155252147672184,-0.03552421858062249,-0.01565982613721953,-1.7821064732063339,-0.012657180304236666,-1.4794126126738123,-0.010614998378657413,-0.6019781468522315,-0.004412378485116348,2.3931031840833605,-0.2542784153215374,-2.448737031398969
2001/9/21,965.8,4433.69,9554.99,-0.019217753575672465,-0.02741037332799157,-0.02380342115364862,-0.988751616343599,-0.006902115602960633,-1.0199245076040175,-0.007262701695671163,-0.9123660428515428,-0.006950656479045578,1.6882794662560936,-0.5709263824280143,-2.34067661318981
2001/9/24,1003.45,4613.86,9554.99,0.03824256794525069,0.03983262240375722,0,1.8439819135986113,0.013646778256161621,1.3797333058266514,0.010244530460085638,-0.018717990275795023,3.573836069498031e-4,2.303103049376232,-0.00812738116508519,0.6423710725110902
2001/9/25,1012.27,4663.42,9693.97,0.008751271297321818,0.010684267684789528,0.01444051160143095,0.44172772882344497,0.003474705203090958,0.3989151647693334,0.003088755665045509,0.545770471144803,0.004973635264695029,0.807540774368752,0.7421073406424586,0.7345137657649017
2001/9/26,1007.04,4696.1,9641.7,-0.005179998805972016,0.006983292478029574,-0.005406601098049543,-0.2938817439832631,-0.0018614694913139547,0.2752277677306244,0.002186367015056222,-0.24269674320501328,-0.001474261076994987,0.47012606047628003,-0.5424520486613653,2.3889602405260395
2001/9/27,1018.61,4763.63,9696.53,0.011423617922698436,0.014277605631895235,0.005670647926638221,0.6033516183906925,0.004647138867150994,0.6050866483831696,0.004592925137593735,0.22070706638412885,0.0023153444693040886,0.8825387451087536,0.25276495926523734,0.7868339246175113
2001/9/28,1040.94,4903.39,9774.68,0.021685198267551335,0.028916819992692668,0.008027279213453128,1.2037974349800449,0.009002824717171735,1.317628802074297,0.009791433373065504,0.34027315885416737,0.0032931273830343315,1.8168818748495663,0.18839663298339346,0.8305131564803575
2001/10/1,1038.55,4785.63,9972.28,-0.0022986415441742718,-0.02430912496224672,0.020013875124564557,-0.15228597443096475,-8.343215408710932e-4,-1.2183523371325573,-0.008710375634128492,0.9291669480697438,0.008108959975716402,1.5397807158131303,0.6478094408402957,-1.6951448013899069
2001/10/2,1051.33,4832.34,10136.56,0.012230519750685145,0.00971314471516058,0.01633944622422289,0.7177497074712826,0.0054769924927588415,0.43466030960189694,0.003349542242832684,0.7751080561271313,0.0068491031957731464,1.1423163861170462,0.7457740591996994,0.5445178902310339
2001/10/3,1072.28,4881.81,9924.23,0.019731193282573292,0.010185230341912963,-0.021169448411827968,1.2161719972309197,0.00909259086127196,0.4849755116028513,0.0037166278820702043,-1.0971149708640946,-0.008461489035406977,1.708196953807498,-0.6974495661466548,0.37944743032641426
2001/10/4,1069.63,5016.24,10205.48,-0.002474428292614613,0.02716459633855539,0.02794558922279626,-0.18080739372839644,-0.0010412183815585408,1.3907677382577945,0.0103250345924656,1.3247359079633358,0.01134382834178699,1.9292100562802905,0.7569021577439968,1.700076695971622
2001/10/5,1071.38,5036.03,10205.87,0.0016347428454071792,0.003937424197227867,3.821403288342728e-5,0.09074395927202257,9.286386032671682e-4,0.21021369718327215,0.0017120425425865427,-0.023077239059408682,3.217347127753542e-4,0.2301234963892823,-0.10045082225739317,1.1632856609897626
2001/10/8,1062.44,5032.71,10205.87,-0.008379387492355698,-6.594668489446207e-4,0,-0.5893763179200109,-0.004005012670222371,-0.04939834539836219,-1.8201429938002496e-4,-0.02650065900212218,2.93738803087602e-4,0.5920362536032674,-0.04477684668690035,-3.0579734846573943
2001/10/9,1056.75,5009.79,10011.77,-0.005369989168913613,-0.004564608373627532,-0.01920164408274842,-0.3772633228968305,-0.002466326671415846,-0.29151864089559193,-0.0019484562475469438,-1.085628660574611,-0.008367556736451275,1.1857066759758905,-1.1569884266223716,-2.4837090568185958
2001/10/10,1080.99,5153.06,9964.88,0.022679127455719015,0.028196714930395824,-0.004694489427842725,1.4929918589071225,0.011100666063388567,1.745856381238179,0.012915662003480776,-0.27340949955740484,-0.0017254226544501806,2.3133940323950966,-0.1184623190478309,0.8633124752936583
2001/10/11,1097.43,5164.92,10347.01,0.015093794691408768,0.002298900603274274,0.03763067764132139,1.0477657685309354,0.007870957522946047,0.1441557040156852,0.001230101902693823,2.0179155668423507,0.017012485839874084,2.2782838294668566,1.0880370523794687,0.13672550784358722
2001/10/12,1091.65,5145.5,10632.35,-0.005280769484901316,-0.0037670672902622906,0.027203651271391138,-0.41150769486693173,-0.0027147383054251586,-0.2815108883314098,-0.001875442484285414,1.4267399065155988,0.012177992650882897,1.5113483132712904,1.2346048853701923,-2.5416202527495395
2001/10/15,1089.98,5067.26,10452.54,-0.0015309656781275188,-0.015322308703016449,-0.017056229280500875,-0.1326077351002355,-6.915738919774079e-4,-1.1199806419005218,-0.00799268326301478,-0.9447467211035258,-0.0072154579229642985,1.4712198396827656,-0.6973022231250315,-1.688649453378004
2001/10/16,1097.54,5082.58,10637.82,0.0069119643234201895,0.0030187690907873604,0.017570564626253785,0.494908121448927,0.00386048036757308,0.1890630768951408,0.0015577335333811042,0.8878276741784095,0.007770897278826895,1.0338843623724114,1.03278640011202,0.3649079028118123
2001/10/17,1077.09,5203.41,10755.45,-0.01880835162981826,0.0234951732136833,0.010997027145367488,-1.4700737113225562,-0.010393667680566298,1.6311766674640702,0.012078990890890469,0.5609117648110565,0.005097457143731048,2.2663795015628603,0.25009130796744894,2.304293400337733
2001/10/18,1068.61,5116.03,10474.85,-0.007904221606160212,-0.016935432239844388,-0.026435456951964358,-0.581685803874868,-0.00394922501664842,-1.3004050425091476,-0.009309009220132225,-1.4994126568263,-0.011751383314302389,2.0682480422965894,-0.8109872394915603,-1.9914120371006512
2001/10/19,1073.48,5017.69,10538.79,0.004546968979428158,-0.019409079220340866,0.006085589867488722,0.2987912008832179,0.0024378312754204266,-1.3425309187271015,-0.009616347829239171,0.28391270268475843,0.0028322250493204516,1.4043759725263159,0.2035659086546033,-1.3518072819536098
2001/10/22,1089.9,5070.42,10565.41,0.015180241397397914,0.010453985973437085,0.002522721933809407,1.0723849121782048,0.008049546918793862,0.6332651236155781,0.004798507410586122,0.10784746539069667,0.0013924056392219453,1.2500660752322281,0.08638079557300718,0.5334200168361631
2001/10/23,1084.78,5193.34,10861.56,-0.004708747457261869,0.023953381062000824,0.027644492900570698,-0.3757714250973885,-0.0024555043158340922,1.557803224075966,0.01154367877252375,1.5394774615474422,0.013099933418274642,2.2221489381843313,0.7653475931981106,1.8074934093862358
2001/10/24,1085.2,5167.6,10802.15,3.8710034677259467e-4,-0.004968671366706914,-0.005484762206837663,0.008768489583801182,3.339814610158389e-4,-0.36604707862507785,-0.002492194881544341,-0.3403947346737782,-0.0022732118898089048,0.49993592146710863,-0.7489590352298696,-1.546846366544795
2001/10/25,1100.09,5086.59,10880.1,0.013627692836578435,-0.015800699113272292,0.007190244170394548,1.025005891435836,0.0077058554073639275,-1.1399289460495279,-0.008138220509990426,0.38933520444065434,0.0036943450601875957,1.5816627266698189,0.24871184229668294,-0.8384322260264451
2001/10/26,1104.61,5188.65,10795.16,0.004100336855631364,0.019865882744191755,-0.007837547028395713,0.30788534180224897,0.002503800959652915,1.2912027998701263,0.009598636653071691,-0.5087427125222856,-0.003649921397502788,1.4215545018161189,-0.36599411039679147,1.3367188837287092
2001/10/29,1078.3,5085.89,10612.31,-0.024106604588960027,-0.020003508967316303,-0.017083237472218578,-2.0158588792896084,-0.014352840461165596,-1.4277172755895515,-0.010237843659914259,-1.0809934454450514,-0.008329651055488396,2.6964069554358394,-0.4125006148323345,-2.5253560909312913
2001/10/30,1059.79,5003.6,10512.82,-0.017314951616474842,-0.01631238540916303,-0.009419183273196238,-1.2931439072801598,-0.009110203590014626,-1.038434300362716,-0.007397743965934769,-0.5810011135329777,-0.004240833322632627,1.7573073877475622,-0.3369605309741003,-2.465006433313415
2001/10/31,1059.78,5039.71,10366.34,-9.435876144786376e-6,0.007190887386817218,-0.014031446021648557,-0.0192391137711884,1.30811885583935e-4,0.4114088516788267,0.0031799061099054495,-0.8523529496842797,-0.006459883753377092,0.9466429831641302,-1.1206773842378908,1.6175262588053105
2001/11/1,1084.1,5071.23,10347.28,0.022688810271838798,0.006234850984638426,-0.0018403355260375835,1.5731742701818514,0.011682316204934533,0.3761038144416094,0.002922330434023585,-0.13434981248333386,-5.882257853313454e-4,1.6230777047677156,-0.08286954273617711,0.23466847736490182
2001/11/2,1087.2,5129.54,10383.78,0.002855434169687908,0.01143259481631809,0.003521290056088624,0.1927661819298487,0.0016687166241991884,0.738515126455705,0.005566381989954521,0.1802757195964627,0.0019847065831660226,0.7842593499447232,0.2319415133009959,1.3154744056071754
2001/11/5,1102.84,5209.12,10447.54,0.014283086964313758,0.015394949002740134,0.006121570703128955,1.072375822225841,0.00804948097949377,1.0632350635845664,0.007935447818048672,0.3539475486214278,0.003404953272748553,1.5510440263594532,0.2302280372938765,0.781118028432915
2001/11/6,1118.86,5214.06,10633.72,0.014421638976673718,9.478873759984228e-4,0.01766354009816243,1.1358692514853506,0.008510067803074018,0.057633160909051434,5.988576309496271e-4,1.1312254997210391,0.009761346495140582,1.6041170995053242,0.7827070554010775,0.050695781023294646
2001/11/7,1115.8,5216.27,10284.98,-0.0027386733664935925,4.2376416337209794e-4,-0.03334550557436668,-0.25363838509556774,-0.0015695406877124785,0.019221978343056726,3.1862038762424383e-4,-2.2635772917471773,-0.018000538972623974,2.2778244160950583,-1.4588924561204353,3.0659522688148493
2001/11/8,1118.54,5278.09,10431.79,0.002452627060797766,0.011781702761020356,0.014173296090035445,0.18448944105491044,0.0016086764305343665,0.9491779849426039,0.007103319277214139,0.7722281965926886,0.0068255523931287695,1.2374617523678262,0.6739050055685144,1.378822361467283
2001/11/9,1120.31,5244.21,10215.71,0.0015811692331009675,-0.0064396789831202795,-0.020931143130422544,0.1136058251133848,0.0010944805540295574,-0.5773663017599124,-0.00403392082167185,-1.2492602532986639,-0.009705696774373291,1.3809088711350408,-1.1305934668166369,-1.3765126953118323
2001/11/12,1118.33,5146.23,10081.56,-0.0017689315980279677,-0.018860203096801906,-0.013218718909561732,-0.18084468494956618,-0.0010414888952999834,-1.6219002270599663,-0.011654548155469966,-0.7498522782287077,-0.005621657772041706,1.795979840025066,-0.43071113129634336,-1.6818393889322178
2001/11/13,1139.09,5277.07,10030.56,0.01839319689952906,0.025106611678871717,-0.005071579655835816,1.6193441602186047,0.012017236577720867,1.8442488353188171,0.013633505825347064,-0.3007024245275385,-0.001948617668606936,2.4726405367391457,-0.1219136386774187,0.8502410521498844
2001/11/14,1141.21,5240.75,10086.76,0.0018594050000484458,-0.006906401586448601,0.0055872398709876335,0.15080331253078882,0.0013643143427311247,-0.5716722199881059,-0.003992378393857794,0.2821297249649368,0.0028176442838710822,0.6550938466244199,0.44523579475855884,-1.3128784345806368
2001/11/15,1142.24,5238.2,10489.89,9.021437472742301e-4,-4.86689992858954e-4,0.03918826338716558,0.06136573972867278,7.155264595426571e-4,-0.05249885653563791,-2.0463476133838741e-4,2.2586596731009374,0.018981233574436797,2.2601029628851936,1.5350566378339685,-0.707682830740968
2001/11/16,1138.65,5290.98,10649.09,-0.0031478966232634372,0.010025556042074397,0.0150625063194126,-0.33901950062331754,-0.002188902679233431,0.8064726461878069,0.006062181044311528,0.8267325728922429,0.007271276149490402,1.203669015108836,0.757137492928484,1.9687415294430213
2001/11/19,1151.06,5337.96,10727.94,0.010839906816188407,0.008840073599948952,0.007377110627247821,1.044077385484208,0.00784420167353845,0.7540170586605747,0.005679479750999648,0.40125823322892784,0.003791848738598839,1.3489430978972703,0.3020323786141671,0.6254605974912227
2001/11/20,1142.66,5298.69,10575.62,-0.007324379220251825,-0.007383937315756142,-0.014300201067228221,-0.784925765133175,-0.0054235452616289885,-0.6982336324300562,-0.0049157350562870844,-0.9044564453930722,-0.006885973682362943,1.3862467759527675,-0.7108126122157806,-2.414579048403298
